M of C2H2__12C2-1H2__aCeTY,I,v,S,A,gm_a,gm_s,E_f,n_a,dt_a,V_i,V_f,Q_i,Q_f,Ierr,Iref,*,g_i,g_f
26,1,5074.690275,3.826356991030111e-34,4.9177e-05,,,4245.213407,,, 1 2 0 1 0 0 0E1g, 1 0 0 0 0 3 0E1u,   9A2g  1E1g,   9A2u  1E1g,0.0006708203932499369,,,57,57
26,1,5074.736262,2.578073819713274e-31,4.3532999999999995e-06,,,2131.87035,,, 0 2 0 0 0 0 1E1u, 0 0 0 2 0 0 1E1g,   7A1u  1E1g,   7A1g  1E1g,0.0007071067811865475,,,15,15
26,1,5075.207683,3.977001164912451e-35,8.1493e-09,,,2807.564574,,, 0 2 0 1 1 0 0E2g, 0 0 0 0 4 0 0A2u,   5A2g  2E2g,   6A2u  0A1g,0.0007211102550927978,,,33,39
26,1,5076.307785,7.018272945803495e-32,3.9315e-05,,,3252.49838,,, 0 2 0 0 1 0 1E2u, 0 0 0 0 0 0 4E2g,  17A2u  2E2g,  17A2g  2E2g,0.0003162277660168379,,,105,105
26,1,5076.647322999999,1.3841393616027127e-33,0.0002512,,,4162.322072999999,,, 1 2 0 1 0 0 0E1g, 1 0 0 0 0 3 0E1u,   4A2g  1E1g,   4A2u  1E1g,0.0009486832980505138,,,27,27
26,1,5076.833046999999,4.6983103885282695e-36,9.0824e-06,,,4802.731934,,, 1 2 0 0 2 0 0A1g, 0 1 0 0 2 0 0A2u,   9A2g  0A2g,  10A2u  0A1g,0.00044721359549995795,,,57,63
26,1,5076.876773000001,1.0812428051395818e-34,0.00012551,,,4674.916994,,, 1 2 0 1 0 1 0A2u, 0 1 0 1 0 1 0A1g,   8A2u  0A1g,   9A2g  0A2g,0.0008602325267042626,,,51,57
26,1,5078.789107999999,2.846617308417047e-33,0.00065693,,,4490.987561,,, 1 2 0 1 0 0 0E1g, 0 1 0 1 0 0 0E1u,  17A2g  1E1g,  18A2u  1E1g,0.001140175425099138,,,105,111
26,1,5079.035767,3.470443802248171e-29,0.0006768,,,2097.34527,,, 0 2 0 0 0 0 1E1u, 0 0 0 0 3 0 0E1g,   5A1u  1E1g,   6A1g  1E1g,0.0012041594578792295,,,11,13
26,1,5080.799113,2.0662653585140106e-35,2.5239e-05,,,4764.425371,,, 1 2 0 0 1 0 1E2u, 0 1 0 0 2 0 0A1g,  12A2u  2E2g,  11A2g  0A2g,0.00058309518948453,,,75,69
26,1,5082.119769,1.767139125861616e-35,1.3796999999999999e-06,,,4214.363811,,, 1 2 0 0 0 0 1E1u, 1 0 0 0 3 0 0E1g,  13A2u  1E1g,  13A2g  1E1g,0.0004123105625617661,,,81,81
26,1,5082.233046999999,9.396140703011832e-36,1.699e-05,,,4902.126985,,, 1 2 0 1 0 1 0A2u, 0 1 0 1 1 0 0E2g,  16A2u  0A1g,  15A2g  2E2g,0.0006708203932499369,,,99,93
26,1,5082.678234,8.066314084531933e-35,0.00049211,,,5038.701226,,, 1 2 0 1 0 0 0E1u, 0 1 0 1 0 0 0E1g,  28A1u  1E1g,  29A1g  1E1g,0.0005,,,57,59
26,1,5082.762046999998,2.230117498681716e-35,4.4594e-06,,,4130.071238,,, 1 2 0 0 0 0 1E1u, 1 0 0 0 3 0 0E1g,  10A1u  1E1g,  10A1g  1E1g,0.0006708203932499369,,,21,21
26,1,5082.935238000002,1.0156206383341315e-34,6.6777e-06,,,4106.656940999999,,, 1 2 0 0 0 0 1E1u, 1 0 0 0 3 0 0E1g,   9A2u  1E1g,   9A2g  1E1g,0.0008544003745317531,,,57,57
26,1,5084.073549,2.3098463847857764e-33,0.0043231,,,4795.491432,,, 1 2 0 0 2 0 0A1g, 1 0 0 0 4 0 0A2u,   9A2g  0A2g,   8A2u  0A1g,0.0007211102550927978,,,57,51
26,1,5085.134378999999,4.361406888605235e-39,8.1242e-09,,,4794.430602,,, 1 2 0 0 2 0 0A1g, 0 1 0 0 1 1 0A1u,   9A2g  0A2g,   9A2u  0A2g,0.0008944271909999159,,,57,57
26,1,5086.668185,5.267721298581315e-34,0.00062679,,,4758.556299,,, 1 2 0 0 1 0 1E2u, 1 0 0 2 0 2 0E2g,  12A2u  2E2g,  11A2g  2E2g,0.00058309518948453,,,75,69
26,1,5086.813193000001,3.115160195645283e-36,3.4707e-06,,,4709.144372,,, 1 2 0 1 0 1 0A2u, 1 0 0 2 0 2 0E2g,  10A2u  0A1g,   9A2g  2E2g,0.0007211102550927978,,,63,57
26,1,5086.901962000001,1.8015143674137881e-34,0.00037136,,,4902.126985,,, 1 2 0 0 2 0 0A2u, 0 1 0 1 1 0 0E2g,  14A2u  0A1g,  15A2g  2E2g,0.0005,,,87,93
26,1,5089.276981000002,1.4088779372873287e-32,0.00090046,,,4100.315197999999,,, 1 2 0 0 0 0 1E1u, 0 1 0 1 0 0 0E1g,   9A2u  1E1g,   8A2g  1E1g,0.0008246211251235322,,,57,51
26,1,5089.4684210000005,1.7571084870501603e-36,2.4208e-06,,,4709.144372,,, 3 1 0 0 0 0 1E1u, 1 0 0 2 0 2 0E2g,   8A2u  1E1g,   9A2g  2E2g,0.0006708203932499369,,,51,57
26,1,5089.539232,4.384224455156673e-38,1.7514e-07,,,5109.267218,,, 3 1 0 0 0 0 1E1u, 0 1 0 1 0 1 0A1g,  20A2u  1E1g,  21A2g  0A2g,0.0006708203932499369,,,123,129
26,1,5091.315894,1.409395243703908e-32,0.00090145,,,4120.8911259999995,,, 1 2 0 0 0 0 1E1u, 0 1 0 1 0 0 0E1g,  10A2u  1E1g,   9A2g  1E1g,0.00058309518948453,,,63,57
26,1,5091.325107999998,4.767396611437984e-33,0.00091752,,,4121.508177000001,,, 1 2 0 0 0 0 1E1u, 0 1 0 1 0 0 0E1g,  10A1u  1E1g,   9A1g  1E1g,0.000848528137423857,,,21,19
26,1,5091.461544000001,3.6265406977520048e-31,9.662e-05,,,2746.679499,,, 0 2 0 1 0 1 0A2u, 0 0 0 2 0 2 0E2g,   9A1u  0A2g,   8A1g  2E2g,0.000608276253029822,,,19,17
26,1,5091.538112,8.745286862929586e-36,0.00054638,,,5769.628948,,, 0 3 0 0 0 0 0A2u, 0 1 0 0 2 0 0A1g,  32A2u  0A1g,  31A2g  0A2g,0.000848528137423857,,,195,189
26,1,5092.210145999999,5.366924419034743e-35,8.5486e-05,,,4833.946628,,, 3 1 0 0 0 0 1E1u, 0 1 0 1 1 0 0E2g,  13A2u  1E1g,  13A2g  2E2g,0.00058309518948453,,,81,81
26,1,5092.346651999999,1.2999435161615219e-33,0.0012289999999999998,,,4674.916994,,, 0 3 0 0 0 0 0A2u, 0 1 0 1 0 1 0A1g,  10A2u  0A1g,   9A2g  0A2g,0.0006403124237432849,,,63,57
26,1,5092.661601000001,7.293429408310497e-28,0.00077917,,,1498.715074,,, 0 2 0 0 0 0 0A2u, 0 0 0 0 0 0 2A1g,   5A1u  0A2g,   6A1g  0A1g,0.0005099019513592785,,,11,13
26,1,5092.665278,3.2624352666075025e-34,0.00048988,,,4850.194265,,, 1 2 0 0 1 0 1E2u, 0 1 0 1 0 1 0A1g,  15A2u  2E2g,  15A2g  0A2g,0.0005385164807134503,,,93,93
26,1,5092.881258,2.6241402266851774e-30,4.8106e-05,,,2083.4997789999998,,, 0 2 0 0 0 0 1E1u, 0 0 0 0 3 0 0E1g,   5A1u  1E1g,   5A1g  1E1g,0.0010295630140987001,,,11,11
26,1,5093.167809999999,8.47339670010227e-34,0.0014590999999999999,,,4891.192222,,, 1 2 0 1 0 1 0A2u, 0 1 0 0 2 0 0A1g,  16A2u  0A1g,  15A2g  0A2g,0.0007211102550927978,,,99,93
26,1,5093.511120000001,1.8357079487837548e-34,0.00020128,,,4724.031204999999,,, 1 2 0 0 1 0 1E2u, 0 1 0 1 0 1 0A1g,  11A2u  2E2g,  11A2g  0A2g,0.0009055385138137417,,,69,69
26,1,5093.965688,6.27596120182077e-35,8.4745e-05,,,4704.647105,,, 3 1 0 0 0 0 1E1u, 0 1 0 1 1 0 0E2g,   8A2u  1E1g,   8A2g  2E2g,0.0006708203932499369,,,51,51
26,1,5095.348395000001,1.336527630251554e-32,0.00091331,,,4170.045548,,, 1 2 0 0 0 0 1E1u, 0 1 0 1 0 0 0E1g,  12A2u  1E1g,  11A2g  1E1g,0.0005099019513592785,,,75,69
26,1,5095.811159,8.953157154874077e-32,5.3603e-05,,,3252.49838,,, 3 0 0 0 0 3 0E1u, 0 0 0 0 0 0 4E2g,  16A2u  1E1g,  17A2g  2E2g,0.0003162277660168379,,,99,105
26,1,5095.997794999999,6.36038140240394e-31,0.00044028,,,3294.448,,, 3 0 0 0 0 3 0E1u, 0 0 0 0 0 0 4E2g,  17A2u  1E1g,  18A2g  2E2g,0.0006403124237432849,,,105,111
26,1,5096.057894,3.9379652667136493e-35,5.268e-05,,,4702.554899000001,,, 3 1 0 0 0 0 1E1u, 0 1 0 0 1 1 0A2g,   8A2u  1E1g,   8A2g  0A1g,0.0006708203932499369,,,51,51
26,1,5096.2285040000015,1.3973066527709596e-31,0.00085499,,,3730.6558219999997,,, 1 2 0 0 0 0 0A2u, 0 1 0 0 0 0 0A1g,  16A2u  0A1g,  17A2g  0A2g,0.0008246211251235322,,,99,105
26,1,5096.6361640000005,1.5133997191971657e-32,0.0017634,,,4223.267518,,, 1 2 0 1 0 0 0E1g, 1 0 0 0 0 3 0E1u,   9A2g  1E1g,   8A2u  1E1g,0.000848528137423857,,,57,51
26,1,5097.219035000001,9.084574674915682e-33,2.3078e-05,,,3387.514719,,, 0 2 0 3 0 0 0E1g, 1 0 0 1 1 0 0E2u,   7A2g  1E1g,   8A2u  2E2g,0.00044721359549995795,,,45,51
26,1,5097.836725000001,6.385863795101163e-33,0.012536,,,4891.192222,,, 1 2 0 0 2 0 0A2u, 0 1 0 0 2 0 0A1g,  14A2u  0A1g,  15A2g  0A2g,0.000565685424949238,,,87,93
26,1,5097.964977999999,4.141143116062521e-36,0.00014135,,,5279.261002,,, 0 3 0 1 0 0 0E1g, 2 0 0 0 2 0 0A2u,   5A2g  1E1g,   6A2u  0A1g,0.0008246211251235322,,,33,39
26,1,5098.738295999999,8.060031827364073e-37,1.3537999999999999e-06,,,4885.621736,,, 1 2 0 1 0 1 0A2u, 1 0 0 2 0 2 0E2g,  16A2u  0A1g,  15A2g  2E2g,0.0006708203932499369,,,99,93
26,1,5098.82957,1.736906865038044e-32,1.1385999999999999e-05,,,3294.448,,, 0 2 0 0 2 0 0A2u, 0 0 0 0 0 0 4E2g,  18A2u  0A1g,  18A2g  2E2g,0.0007810249675906653,,,111,111
26,1,5099.2678399999995,1.1766060524845886e-32,0.00092255,,,4228.55303,,, 1 2 0 0 0 0 1E1u, 0 1 0 1 0 0 0E1g,  14A2u  1E1g,  13A2g  1E1g,0.0003162277660168379,,,87,81
26,1,5102.480584000001,1.3939161899356875e-31,0.00036942,,,3366.361669,,, 0 2 0 3 0 0 0E1g, 1 0 0 0 1 1 0A1u,   6A2g  1E1g,   7A2u  0A2g,0.0007615773105863909,,,39,45
26,1,5102.919748,2.724956036766002e-32,5.4133000000000005e-05,,,3284.763692,,, 3 0 0 0 0 3 0E1u, 0 0 0 4 0 0 0A1g,  17A1u  1E1g,  18A1g  0A1g,0.0010630145812734648,,,35,37
26,1,5103.029576,4.985846514170635e-35,7.566800000000001e-05,,,4823.127197999999,,, 3 1 0 0 0 0 1E1u, 0 1 0 0 2 0 0A1g,  13A2u  1E1g,  13A2g  0A2g,0.0004242640687119285,,,81,81
26,1,5103.09684,1.1217820586502791e-24,0.0010401,,,247.02403399999997,,, 0 1 0 0 2 0 1E1u, 0 0 0 0 0 0 0A1g,  14A1u  1E1g,  14A1g  0A1g,0.0006708203932499369,,,29,29
26,1,5103.407211000001,1.0770706757465428e-34,0.00020624,,,4885.621736,,, 1 2 0 0 2 0 0A2u, 1 0 0 2 0 2 0E2g,  14A2u  0A1g,  15A2g  2E2g,0.0005,,,87,93
